Page URL,Structured data,Field,Issue description,Discovered
https://www.caoptical.com/shop/page/2/,Merchant listing,price or priceSpecification.price,A value for the price or priceSpecification.price field is required for a nested Offer.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/shop/page/3/,Merchant listing,price or priceSpecification.price,A value for the price or priceSpecification.price field is required for a nested Offer.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/shop/page/3/,Product snippet,price or priceSpecification.price,A value for the price or priceSpecification.price field is required for a nested Offer.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/shop/page/4/,Product snippet,price or priceSpecification.price,A value for the price or priceSpecification.price field is required for a nested Offer.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/shop/page/4/,Merchant listing,price or priceSpecification.price,A value for the price or priceSpecification.price field is required for a nested Offer.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/shop/page/5/,Merchant listing,price or priceSpecification.price,A value for the price or priceSpecification.price field is required for a nested Offer.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/shop/page/5/,Product snippet,price or priceSpecification.price,A value for the price or priceSpecification.price field is required for a nested Offer.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/shop/page/6/,Product snippet,price or priceSpecification.price,A value for the price or priceSpecification.price field is required for a nested Offer.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/shop/page/6/,Merchant listing,price or priceSpecification.price,A value for the price or priceSpecification.price field is required for a nested Offer.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/shop/page/7/,Merchant listing,price or priceSpecification.price,A value for the price or priceSpecification.price field is required for a nested Offer.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/shop/page/7/,Product snippet,price or priceSpecification.price,A value for the price or priceSpecification.price field is required for a nested Offer.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/shop/page/8/,Product snippet,price or priceSpecification.price,A value for the price or priceSpecification.price field is required for a nested Offer.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/shop/page/8/,Merchant listing,price or priceSpecification.price,A value for the price or priceSpecification.price field is required for a nested Offer.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/shop/page/9/,Product snippet,price or priceSpecification.price,A value for the price or priceSpecification.price field is required for a nested Offer.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/shop/page/9/,Merchant listing,price or priceSpecification.price,A value for the price or priceSpecification.price field is required for a nested Offer.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sierra-prescription-sports-goggles-black-interchangeable-temple-arms-and-headband-soccer-basketball-baseball-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sierra-prescription-sports-goggles-black-interchangeable-temple-arms-and-headband-soccer-basketball-baseball-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sierra-prescription-sports-goggles-blue-interchangeable-temple-arms-and-headband-soccer-basketball-baseball-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sierra-prescription-sports-goggles-blue-interchangeable-temple-arms-and-headband-soccer-basketball-baseball-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sierra-prescription-sports-goggles-brown-interchangeable-temple-arms-and-headband-soccer-basketball-baseball-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sierra-prescription-sports-goggles-brown-interchangeable-temple-arms-and-headband-soccer-basketball-baseball-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sierra-prescription-sports-goggles-green-interchangeable-temple-arms-and-headband-soccer-basketball-baseball-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sierra-prescription-sports-goggles-green-interchangeable-temple-arms-and-headband-soccer-basketball-baseball-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sierra-prescription-sports-goggles-purple-interchangeable-temple-arms-and-headband-soccer-basketball-baseball-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sierra-prescription-sports-goggles-purple-interchangeable-temple-arms-and-headband-soccer-basketball-baseball-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sierra-prescription-sports-goggles-white-interchangeable-temple-arms-and-headband-soccer-basketball-baseball-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sierra-prescription-sports-goggles-white-interchangeable-temple-arms-and-headband-soccer-basketball-baseball-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sophia-black-rx-glasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sophia-black-rx-glasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sophia-black-rx-sunglasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses-8/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sophia-black-rx-sunglasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses-8/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sophia-blue-rx-glasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses-2/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sophia-blue-rx-glasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses-2/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sophia-blue-rx-sunglasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sophia-blue-rx-sunglasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sophia-green-prescription-sports-goggles-for-kids-bendable-impact-resistant-youth-soccer-football-basketball-baseball-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sophia-green-prescription-sports-goggles-for-kids-bendable-impact-resistant-youth-soccer-football-basketball-baseball-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sophia-green-rx-glasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sophia-green-rx-glasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sophia-light-blue-rx-glasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sophia-light-blue-rx-glasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sophia-light-blue-rx-sunglasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sophia-light-blue-rx-sunglasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sophia-purple-rx-glasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sophia-purple-rx-glasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sophia-purple-rx-sunglasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sophia-purple-rx-sunglasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sophia-yellow-rx-glasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sophia-yellow-rx-glasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sophia-yellow-rx-sunglasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sophia-yellow-rx-sunglasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sp0855-yellow-prescription-sports-goggles-for-kids/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/sp0855-yellow-prescription-sports-goggles-for-kids/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/stamford-prescription-glasses-c2/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/stamford-prescription-glasses-c2/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/stamford-prescription-glasses-c3/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/stamford-prescription-glasses-c3/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/stamford-prescription-glasses-c4/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/stamford-prescription-glasses-c4/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/stamford-prescription-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/stamford-prescription-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/tacoma-prescription-safety-glasses-blue-ansi-z87-1-rated/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/tacoma-prescription-safety-glasses-blue-ansi-z87-1-rated/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/tacoma-prescription-safety-glasses-red-ansi-z87-1-rated/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/tacoma-prescription-safety-glasses-red-ansi-z87-1-rated/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/tacoma-prescription-sports-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
